Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
1.0,No,5.0,3.0,No,5.0,7.0,Extrovert
8.0,Yes,1.0,1.0,Yes,1.0,2.0,Introvert
10.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
0.0,No,5.0,5.0,No,7.0,9.0,Extrovert
0.0,No,3.0,4.0,No,6.0,5.0,Extrovert
9.0,Yes,2.0,0.0,Yes,0.0,0.0,Introvert
4.0,Yes,3.0,1.0,Yes,3.0,1.0,Introvert
7.0,Yes,2.0,3.0,Yes,1.0,2.0,Introvert
8.0,Yes,1.0,1.0,Yes,2.0,1.0,Introvert
8.0,Yes,1.0,0.0,Yes,3.0,2.0,Extrovert
7.0,Yes,1.0,0.0,Yes,6.268862911795962,1.0,Introvert
6.0,Yes,1.0,2.0,Yes,4.0,2.0,Introvert
2.0,No,5.0,5.0,No,12.0,6.0,Extrovert
4.0,Yes,3.0,2.0,Yes,5.0,0.0,Introvert
6.0,Yes,1.0,0.0,Yes,6.268862911795962,1.0,Introvert
2.1243459636108213,Yes,8.591407117273073,6.502915651956249,Yes,4.477139195531535,4.957174541946664,Introvert
0.0,No,5.0,6.0,No,12.0,7.0,Extrovert
0.0,No,7.0,5.0,No,11.0,9.0,Extrovert
2.0,No,8.0,3.0,No,14.0,4.0,Extrovert
9.0,Yes,0.0,2.0,Yes,1.0,0.0,Introvert
8.0,Yes,3.0,1.0,Yes,2.0,2.0,Introvert
0.0,No,5.0,4.0,No,10.0,8.0,Extrovert
9.0,Yes,3.0,0.0,Yes,2.0,2.0,Introvert
1.0,No,9.0,7.0,No,13.0,3.0,Extrovert
9.0,Yes,0.0,0.0,Yes,0.0,3.0,Introvert
2.0,No,8.0,3.0,No,10.0,8.0,Extrovert
10.0,Yes,2.0,2.0,Yes,0.0,0.0,Introvert
10.0,Yes,3.0,1.0,Yes,1.0,2.0,Introvert
5.0,Yes,0.0,2.0,No,2.0,0.0,Introvert
3.7827465065986,Yes,2.232923103849861,1.243932679008097,Yes,6.32864919505157,2.191879811271612,Introvert
0.0,No,9.0,6.0,No,6.0,3.0,Extrovert
4.0,Yes,0.0,1.0,Yes,4.0,3.564726631393298,Introvert
2.0,No,5.0,3.0,No,12.0,4.0,Extrovert
10.0,Yes,2.0,2.0,Yes,5.0,1.0,Introvert
7.410816231178039,Yes,0.0322081298897375,1.2090124874842414,Yes,2.5603688267863083,0.6607050732204945,Introvert
1.0,No,3.963354474982382,5.0,No,6.0,9.0,Extrovert
3.0,No,8.0,4.0,No,13.0,6.0,Extrovert
5.0,No,1.0,2.0,Yes,5.0,2.0,Introvert
2.0,No,5.0,4.0,No,12.0,5.0,Extrovert
8.0,Yes,2.0,0.0,Yes,2.0,0.0,Extrovert
2.0,No,4.0,6.0,No,7.0,3.0,Extrovert
10.0,Yes,2.0,2.0,Yes,1.0,1.0,Introvert
7.0,Yes,1.0,2.0,Yes,5.0,2.0,Introvert
2.0,No,7.0,4.0,No,12.0,8.0,Extrovert
0.0,No,4.0,4.0,No,14.0,9.0,Extrovert
1.0,No,9.0,3.0,No,8.0,7.0,Extrovert
2.0,No,9.0,6.0,No,12.0,5.0,Extrovert
7.0,Yes,0.0,1.0,Yes,1.0,2.0,Introvert
3.0,No,5.0,4.0,No,5.0,5.0,Extrovert
1.0,No,9.0,3.0,No,8.0,5.0,Extrovert
0.0,No,6.0,3.0,No,7.0,7.0,Extrovert
3.0,No,5.0,6.0,No,8.0,8.0,Extrovert
6.0,Yes,3.0,2.0,Yes,4.0,1.0,Introvert
7.0,Yes,3.963354474982382,2.0,Yes,1.0,2.0,Introvert
2.0,No,7.0,3.0,No,12.0,3.0,Extrovert
0.0,No,7.0,7.0,No,14.0,8.0,Introvert
0.0,No,5.0,6.0,No,5.0,4.0,Extrovert
5.45071436531137,Yes,6.578302943665906,4.316097664258102,Yes,9.674604975539108,0.071313687694886,Introvert
5.175698826096035,Yes,8.965962669805549,3.587835220222793,Yes,6.668101699429741,3.503476963827306,Introvert
4.0,Yes,0.0,1.0,No,6.268862911795962,0.0,Introvert
0.0,No,8.0,7.0,No,9.0,7.0,Extrovert
1.0,No,7.0,4.0,No,13.0,9.0,Extrovert
2.0,No,8.0,3.0,No,5.0,6.0,Extrovert
10.97689601790094,No,0.5572427941608272,6.391733847682277,No,6.414142516439421,8.695139020409352,Introvert
2.111874838226025,Yes,0.1179071447143051,6.7914338667176,Yes,3.399727713895293,5.383533130057492,Introvert
11.0,Yes,3.0,2.0,Yes,3.0,1.0,Introvert
3.0,No,9.0,3.0,No,15.0,6.0,Extrovert
2.0,No,5.0,7.0,No,12.0,4.0,Extrovert
9.884041973509968,Yes,6.054865991608209,2.378585534397056,Yes,2.8758039789299006,2.750926652964289,Introvert
0.0,No,9.0,5.0,No,11.0,3.0,Extrovert
1.0,No,6.0,4.0,No,10.0,9.0,Extrovert
2.0,No,9.0,3.0,No,10.0,3.564726631393298,Extrovert
4.001732409361108,Yes,4.56967496462703,6.845960909006722,Yes,4.230097611192626,2.632169227070311,Introvert
9.249319846873844,No,3.6972209053592953,4.507304140322762,Yes,3.790004655200529,1.5730633068327151,Introvert
0.0,No,7.0,7.0,No,12.0,5.0,Introvert
0.0,No,5.0,4.0,No,14.0,7.0,Extrovert
1.0,No,5.0,3.0,No,10.0,9.0,Extrovert
1.0,No,5.0,5.0,No,8.0,6.0,Extrovert
4.0,Yes,2.0,2.0,Yes,2.0,1.0,Introvert
4.0,Yes,2.0,2.0,Yes,3.0,1.0,Introvert
3.0,No,6.0,5.0,No,6.0,7.0,Extrovert
2.0,No,4.0,6.0,No,7.0,5.0,Extrovert
6.0,Yes,1.0,2.0,Yes,5.0,2.0,Introvert
4.505816002819881,Yes,2.0,2.0,Yes,1.0,2.0,Introvert
3.0,No,5.0,5.0,No,14.0,3.0,Extrovert
0.0,No,5.0,6.0,No,11.0,8.0,Extrovert
5.0,Yes,1.0,0.0,Yes,1.0,0.0,Introvert
1.731721405946615,Yes,1.7109452813009782,5.688523808472905,Yes,9.292480239760966,2.6150522954313424,Introvert
4.0,Yes,3.0,0.0,Yes,1.0,1.0,Introvert
10.0,Yes,0.0,0.0,Yes,4.0,0.0,Introvert
7.595705135627609,Yes,1.3918357831712074,1.465762138525725,Yes,11.545547880869591,3.1417311948865665,Introvert
11.0,Yes,1.0,2.0,Yes,1.0,0.0,Introvert
11.0,Yes,3.0,0.0,Yes,4.0,0.0,Introvert
10.0,Yes,1.0,0.0,Yes,4.0,1.0,Extrovert
3.0,No,9.0,5.0,No,11.0,3.0,Extrovert
0.0,No,4.0,7.0,No,13.0,6.0,Extrovert
1.0,No,7.0,3.0,No,6.0,9.0,Extrovert
7.0,Yes,2.0,2.0,Yes,1.0,1.0,Extrovert
0.0,No,6.0,4.0,No,13.0,6.0,Introvert
3.0,No,7.0,4.0,No,14.0,7.0,Extrovert
2.0,No,9.0,6.0,No,9.0,8.0,Extrovert
8.0,Yes,2.0,1.0,Yes,3.0,2.0,Introvert
1.0,No,8.0,4.0,No,15.0,6.0,Extrovert
0.0,No,4.0,6.0,No,10.0,4.0,Extrovert
1.0,No,5.0,5.0,No,14.0,9.0,Extrovert
5.0,Yes,0.0,0.0,Yes,2.0,1.0,Introvert
0.0,No,3.0,6.0,No,8.0,6.0,Extrovert
2.0,No,6.0,3.0,No,8.0,3.0,Extrovert
3.0,No,4.0,7.0,No,9.0,8.0,Extrovert
0.0,No,7.0,5.0,No,8.0,6.0,Extrovert
1.0,No,5.0,7.0,No,10.0,3.0,Extrovert
8.637010101836367,Yes,4.391703866887326,1.994088950633198,Yes,13.90813758826952,0.8199446989426948,Introvert
1.0,No,8.0,3.0,No,5.0,9.0,Extrovert
10.0,Yes,0.0,0.0,Yes,6.268862911795962,0.0,Introvert
1.0,No,4.0,3.0,No,10.0,4.0,Extrovert
0.1023518917242973,Yes,2.515474713800609,2.409194669885814,Yes,4.304617772781977,4.25691588057539,Introvert
3.0,No,6.0,4.0,No,11.0,5.0,Extrovert
5.0,No,0.0,0.0,Yes,3.0,2.0,Introvert
0.0,No,4.0,3.0,No,14.0,9.0,Extrovert
2.2322293601449457,Yes,8.928472602081184,0.1303819762389454,Yes,9.054588647976033,1.3471108629667063,Introvert
10.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
4.0,Yes,1.0,0.0,Yes,6.268862911795962,2.0,Introvert
0.0,No,4.0,4.0,No,7.0,4.0,Extrovert
6.0,Yes,1.0,0.0,Yes,4.0,0.0,Introvert
2.0,No,4.0,7.0,No,9.0,4.0,Extrovert
3.0,No,7.0,4.0,No,8.0,6.0,Extrovert
0.0,No,8.0,5.0,No,7.0,8.0,Extrovert
0.0,No,6.0,5.0,No,6.0,3.0,Extrovert
3.0,No,6.0,4.0,No,7.0,3.564726631393298,Extrovert
5.0,Yes,2.0,0.0,Yes,0.0,1.0,Introvert
0.0,No,7.0,7.0,No,13.0,6.0,Introvert
3.0,No,4.0,7.0,No,9.0,6.0,Extrovert
6.0,Yes,1.0,1.0,Yes,4.0,0.0,Introvert
1.0,No,6.0,6.0,No,10.0,3.0,Extrovert
11.0,Yes,1.0,1.0,Yes,4.0,0.0,Introvert
6.0,Yes,0.0,0.0,Yes,3.0,2.0,Introvert
0.0,No,8.0,7.0,No,11.0,7.0,Extrovert
2.0,No,7.0,4.0,No,5.0,7.0,Extrovert
0.0,No,4.0,5.0,No,11.0,8.0,Extrovert
5.0,Yes,0.0,2.0,Yes,3.0,0.0,Introvert
6.0,Yes,2.0,0.0,Yes,3.0,1.0,Introvert
3.0,No,10.0,5.0,No,14.0,4.0,Extrovert
0.0,No,8.0,5.0,No,5.0,3.0,Extrovert
8.0,Yes,2.0,1.0,Yes,1.0,1.0,Introvert
10.0,Yes,0.0,0.0,Yes,1.0,2.0,Introvert
0.0,No,9.0,6.0,No,15.0,6.0,Extrovert
4.0,Yes,1.0,1.0,Yes,5.0,1.0,Introvert
4.398216891960571,Yes,2.0628845964904365,4.655606334861881,Yes,5.361613713616801,3.1294107595803133,Introvert
4.505816002819881,No,4.0,6.0,No,7.0,9.0,Extrovert
3.0,No,5.0,6.0,No,11.0,9.0,Extrovert
2.0,No,9.0,3.0,No,8.0,3.564726631393298,Extrovert
0.0,No,7.0,3.0,No,6.0,4.0,Extrovert
10.0,Yes,1.0,1.0,Yes,3.0,2.0,Introvert
7.0,Yes,1.0,1.0,Yes,2.0,2.0,Introvert
10.077662743790508,No,2.9378064102410604,0.4836001003971237,Yes,11.586675630587331,4.125565093015807,Introvert
7.0,Yes,2.0,0.0,Yes,4.0,2.0,Introvert
10.0,Yes,1.0,2.0,Yes,5.0,1.0,Introvert
11.0,Yes,2.0,1.0,Yes,3.0,1.0,Introvert
4.505816002819881,Yes,2.0,1.0,Yes,5.0,0.0,Introvert
1.569128983736476,No,4.058631527890499,4.658575231809683,Yes,4.372981561820945,4.828446528968311,Introvert
9.0,Yes,0.0,2.0,Yes,1.0,1.0,Introvert
8.0,Yes,0.0,0.0,Yes,3.0,1.0,Introvert
10.0,Yes,0.0,0.0,Yes,1.0,0.0,Extrovert
3.0,No,8.0,6.0,No,11.0,9.0,Extrovert
8.0,Yes,0.0,0.0,Yes,0.0,2.0,Extrovert
0.0,No,9.0,6.0,No,14.0,7.0,Extrovert
4.0,Yes,2.0,2.0,Yes,4.0,1.0,Introvert
4.505816002819881,Yes,1.0,0.0,No,5.0,1.0,Introvert
3.0,No,9.0,4.0,No,13.0,9.0,Extrovert
6.0,Yes,2.0,1.0,Yes,1.0,1.0,Introvert
10.0,Yes,3.0,2.0,Yes,2.0,2.0,Introvert
0.0,No,7.0,6.0,No,8.0,4.0,Extrovert
9.0,Yes,0.0,0.0,Yes,2.0,2.0,Introvert
6.0,Yes,3.0,2.0,Yes,2.0,2.0,Introvert
6.204254263152354,Yes,6.293766775963782,5.648823769719225,Yes,6.288821013351936,2.6735363131786665,Introvert
4.0,No,8.0,7.0,No,6.0,10.0,Extrovert
7.0,Yes,3.0,0.0,Yes,5.0,2.0,Introvert
2.0,No,5.0,6.0,No,8.0,7.0,Extrovert
1.6917829923476653,Yes,4.410261162571037,6.279909051493656,Yes,11.103028576181654,3.59073640533983,Introvert
2.0,No,9.0,3.0,No,6.0,3.0,Extrovert
5.929759192716006,No,3.737752741643343,2.772515622222252,Yes,7.335617447412186,8.323203693827498,Introvert
0.0,No,8.0,6.0,No,10.0,7.0,Extrovert
2.0,No,9.0,4.0,No,11.0,4.0,Extrovert
4.0,Yes,2.0,2.0,Yes,4.0,0.0,Introvert
10.0,No,0.0,2.0,Yes,3.0,1.0,Introvert
2.0,No,8.0,4.0,No,13.0,6.0,Extrovert
1.0,No,4.0,7.0,No,6.0,7.0,Extrovert
4.0,Yes,1.0,0.0,Yes,1.0,2.0,Introvert
8.0,Yes,2.0,0.0,Yes,2.0,0.0,Introvert
6.0,Yes,1.0,0.0,Yes,6.268862911795962,0.0,Introvert
1.0,No,7.0,4.0,No,7.0,3.0,Extrovert
7.0,Yes,3.0,1.0,No,1.0,1.0,Introvert
2.0,No,4.0,5.0,No,6.268862911795962,9.0,Extrovert
0.0,No,8.0,4.0,No,10.0,9.0,Extrovert
7.0,Yes,0.0,1.0,Yes,0.0,0.0,Extrovert
7.0,Yes,1.0,1.0,Yes,3.0,0.0,Extrovert
5.0,Yes,3.963354474982382,0.0,Yes,2.0,2.0,Introvert
3.0,No,6.0,4.0,No,12.0,3.0,Extrovert
2.0,No,7.0,6.0,No,12.0,4.0,Extrovert
3.0,No,3.0,4.0,No,4.0,8.0,Extrovert
0.0,No,7.0,7.0,No,9.0,9.0,Extrovert
2.0,No,9.0,5.0,No,8.0,8.0,Extrovert
3.0,No,9.0,4.0,No,6.0,9.0,Extrovert
0.0,No,5.0,3.0,No,15.0,5.0,Extrovert
1.0,No,6.0,6.0,No,9.0,4.0,Introvert
10.0,Yes,1.0,2.0,Yes,2.0,2.0,Introvert
3.0,No,6.0,4.0,No,13.0,8.0,Extrovert
8.0,Yes,0.0,0.0,Yes,5.0,0.0,Introvert
